movieId,title,genres,rating_count,popularity_percent_rank,avg_rating,quality_percent_rank,balanced_score,quality_focused_score,popularity_focused_score,balanced_position,quality_focused_position,popularity_focused_position,rank_spread
52245,Blades of Glory (2007),Comedy|Romance,87,0.2928,3.0115,0.2056,0.2492,0.2318,0.2667,2120,2534,2438,414
6322,Confidence (2003),Crime|Thriller,51,0.0107,3.4706,0.4871,0.2489,0.3442,0.1536,2121,2137,2807,686
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,68,0.1692,3.2353,0.3286,0.2489,0.2808,0.217,2121,2384,2620,499
2558,Forces of Nature (1999),Comedy|Romance,112,0.3992,2.7187,0.0982,0.2487,0.1885,0.3089,2122,2669,2261,547
2497,Message in a Bottle (1999),Romance,90,0.3076,2.9722,0.1886,0.2481,0.2243,0.2719,2123,2560,2414,437
1006,"Chamber, The (1996)",Drama,75,0.2197,3.1533,0.2762,0.248,0.2593,0.2367,2124,2450,2562,438
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,113,0.4024,2.6991,0.0929,0.2476,0.1858,0.3095,2125,2677,2258,552
69640,Public Enemies (2009),Crime|Drama|Thriller,65,0.1478,3.2692,0.3465,0.2472,0.2869,0.2074,2126,2365,2658,532
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,128,0.4498,2.4375,0.0443,0.247,0.1659,0.3281,2127,2733,2192,606
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,105,0.3754,2.7905,0.1183,0.2469,0.1954,0.2983,2128,2642,2317,514
700,Angus (1995),Comedy,64,0.1387,3.2812,0.354,0.2464,0.2895,0.2033,2129,2352,2666,537
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,93,0.322,2.9301,0.1704,0.2462,0.2159,0.2766,2130,2586,2402,456
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,63,0.1309,3.2937,0.3606,0.2458,0.2917,0.1998,2131,2344,2676,545
346,Backbeat (1993),Drama|Musical,70,0.1808,3.2143,0.3107,0.2458,0.2718,0.2198,2131,2408,2611,480
270,Love Affair (1994),Drama|Romance,70,0.1808,3.2143,0.3107,0.2458,0.2718,0.2198,2131,2408,2611,480
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,110,0.3917,2.7182,0.0979,0.2448,0.1861,0.3036,2132,2676,2287,544
425,Blue Sky (1994),Drama|Romance,53,0.0326,3.4245,0.4564,0.2445,0.3293,0.1598,2133,2188,2795,662
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,99,0.3503,2.8485,0.1378,0.244,0.2015,0.2865,2134,2629,2363,495
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,95,0.3311,2.9,0.1566,0.2439,0.209,0.2788,2135,2607,2394,472
369,Mrs. Parker and the Vicious Circle (1994),Drama,59,0.0948,3.339,0.3923,0.2436,0.3031,0.1841,2136,2303,2718,582
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,139,0.4812,1.8849,0.0056,0.2434,0.1483,0.3385,2137,2781,2148,644
1397,Bastard Out of Carolina (1996),Drama,50,0.0,3.47,0.4868,0.2434,0.3408,0.146,2138,2150,2825,687
461,Go Fish (1994),Drama|Romance,52,0.0229,3.4327,0.4633,0.2431,0.3312,0.155,2139,2182,2805,666
1191,Madonna: Truth or Dare (1991),Documentary|Musical,96,0.3362,2.8802,0.1488,0.2425,0.205,0.2799,2140,2618,2391,478
4887,"One, The (2001)",Action|Sci-Fi|Thriller,96,0.3362,2.8802,0.1488,0.2425,0.205,0.2799,2140,2618,2391,478
631,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,102,0.361,2.8088,0.124,0.2425,0.1951,0.2899,2140,2645,2345,505
1713,Mouse Hunt (1997),Children|Comedy,103,0.365,2.7961,0.1199,0.2425,0.1934,0.2915,2141,2653,2339,512
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,55,0.0549,3.3909,0.4294,0.2422,0.317,0.1673,2142,2252,2774,632
4167,15 Minutes (2001),Thriller,90,0.3076,2.9444,0.1767,0.2422,0.216,0.2683,2142,2585,2433,443
1866,"Big Hit, The (1998)",Action|Comedy|Crime,78,0.2423,3.0897,0.2411,0.2417,0.2414,0.2419,2143,2509,2543,400
4159,3000 Miles to Graceland (2001),Action|Thriller,84,0.2768,3.0119,0.2062,0.2415,0.2274,0.2556,2144,2553,2483,409
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,134,0.4683,2.1007,0.0144,0.2414,0.1506,0.3321,2145,2776,2175,631
2639,Mommie Dearest (1981),Drama,60,0.1061,3.3167,0.3763,0.2412,0.2953,0.1872,2146,2331,2711,565
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,78,0.2423,3.0833,0.2382,0.2403,0.2395,0.2411,2147,2518,2547,400
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,70,0.1808,3.1929,0.2991,0.24,0.2636,0.2163,2148,2434,2624,476
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,68,0.1692,3.2132,0.3098,0.2395,0.2676,0.2114,2149,2421,2648,499
36525,Just Like Heaven (2005),Comedy|Fantasy|Romance,57,0.0785,3.3509,0.4002,0.2393,0.3037,0.175,2150,2302,2747,597
1487,Selena (1997),Drama|Musical,75,0.2197,3.12,0.2589,0.2393,0.2472,0.2315,2150,2490,2578,428
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,52,0.0229,3.4231,0.4548,0.2389,0.3252,0.1525,2151,2214,2810,659
58103,Vantage Point (2008),Action|Drama|Thriller,62,0.1227,3.2823,0.3547,0.2387,0.2851,0.1923,2152,2375,2694,542
360,I Love Trouble (1994),Action|Comedy,110,0.3917,2.6682,0.0851,0.2384,0.1771,0.2997,2153,2711,2309,558
5943,Maid in Manhattan (2002),Comedy|Romance,106,0.3792,2.717,0.0973,0.2382,0.1819,0.2946,2154,2696,2327,542
445,Fatal Instinct (1993),Comedy,87,0.2928,2.9598,0.1836,0.2382,0.2164,0.2601,2155,2584,2465,429
2122,Children of the Corn (1984),Horror|Thriller,114,0.4065,2.5658,0.0672,0.2368,0.169,0.3047,2156,2725,2282,569
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,51,0.0107,3.4314,0.4623,0.2365,0.3268,0.1462,2157,2200,2823,666
3501,Murphy's Romance (1985),Comedy|Romance,51,0.0107,3.4314,0.4623,0.2365,0.3268,0.1462,2157,2200,2823,666
422,Blink (1994),Thriller,74,0.2122,3.1216,0.2599,0.236,0.2456,0.2265,2158,2496,2596,438
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,70,0.1808,3.1786,0.291,0.2359,0.2579,0.2138,2159,2455,2637,478
7573,Never Say Never Again (1983),Action|Adventure|Thriller,55,0.0549,3.3727,0.4159,0.2354,0.3076,0.1632,2160,2287,2790,630
2356,Celebrity (1998),Comedy,72,0.1955,3.1528,0.2753,0.2354,0.2513,0.2195,2161,2479,2613,452
8880,Mask (1985),Drama,72,0.1955,3.1528,0.2753,0.2354,0.2513,0.2195,2161,2479,2613,452
52975,Hairspray (2007),Comedy|Drama|Musical,66,0.1547,3.2197,0.3148,0.2348,0.2668,0.2028,2162,2424,2667,505
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,59,0.0948,3.3136,0.3732,0.234,0.2897,0.1783,2163,2351,2734,571
1821,"Object of My Affection, The (1998)",Comedy|Romance,85,0.2831,2.9647,0.1849,0.234,0.2143,0.2536,2163,2594,2489,431
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,105,0.3754,2.6952,0.0923,0.2338,0.1772,0.2905,2164,2710,2343,546
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,54,0.0452,3.3796,0.4218,0.2335,0.3089,0.1582,2165,2283,2798,633
1113,"Associate, The (1996)",Comedy,53,0.0326,3.3962,0.4331,0.2329,0.313,0.1528,2166,2267,2809,643
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,53,0.0326,3.3962,0.4331,0.2329,0.313,0.1528,2166,2267,2809,643
3646,Big Momma's House (2000),Comedy,117,0.4153,2.4744,0.0499,0.2326,0.1595,0.3056,2167,2748,2277,581
2606,Idle Hands (1999),Comedy|Horror,102,0.361,2.7402,0.1042,0.2326,0.1812,0.2839,2168,2701,2372,533
174,Jury Duty (1995),Comedy,113,0.4024,2.5487,0.0625,0.2324,0.1644,0.3004,2169,2738,2305,569
6664,Commando (1985),Action|Adventure,80,0.2558,3.0187,0.2087,0.2323,0.2228,0.2417,2170,2566,2544,396
2120,Needful Things (1993),Drama|Horror,81,0.2611,3.0062,0.2034,0.2323,0.2207,0.2438,2170,2570,2534,400
4725,Session 9 (2001),Horror|Thriller,51,0.0107,3.4216,0.4535,0.2321,0.3207,0.1435,2171,2236,2830,659
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,73,0.2034,3.1233,0.2608,0.2321,0.2436,0.2206,2171,2503,2609,438
711,Flipper (1996),Adventure|Children,101,0.3559,2.7574,0.1083,0.2321,0.1826,0.2816,2171,2692,2382,521
3821,Nutty Professor II: The Klumps (2000),Comedy,121,0.4284,2.3719,0.0352,0.2318,0.1531,0.3105,2172,2772,2255,600
5247,Smokey and the Bandit (1977),Action|Comedy,66,0.1547,3.2121,0.3085,0.2316,0.2624,0.2009,2173,2438,2672,499
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,69,0.1748,3.1739,0.2881,0.2315,0.2541,0.2088,2174,2469,2653,479
4396,"Cannonball Run, The (1981)",Action|Comedy,89,0.3007,2.9101,0.1616,0.2312,0.2034,0.259,2175,2624,2471,449
2961,"Story of Us, The (1999)",Comedy|Drama,95,0.3311,2.8316,0.1309,0.231,0.191,0.2711,2176,2658,2421,482
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,62,0.1227,3.2581,0.339,0.2309,0.2741,0.1876,2177,2402,2708,531
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,62,0.1227,3.2581,0.339,0.2309,0.2741,0.1876,2177,2402,2708,531
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,82,0.2649,2.9878,0.1968,0.2309,0.2172,0.2445,2177,2582,2533,405
66,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,126,0.4454,2.127,0.016,0.2307,0.1448,0.3166,2178,2793,2224,615
7045,"Witches, The (1990)",Children|Fantasy,53,0.0326,3.3868,0.4275,0.2301,0.309,0.1511,2179,2281,2813,634
6888,Scary Movie 3 (2003),Comedy|Horror,118,0.4181,2.428,0.0421,0.2301,0.1549,0.3053,2180,2765,2279,585
37727,Flightplan (2005),Action|Drama|Thriller,79,0.2495,3.0253,0.21,0.2298,0.2218,0.2377,2181,2568,2557,387
1848,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,84,0.2768,2.9583,0.1827,0.2298,0.2109,0.2486,2181,2601,2513,420
1593,Picture Perfect (1997),Comedy|Romance,88,0.2954,2.9148,0.1638,0.2296,0.2033,0.2559,2182,2626,2482,444
3841,Air America (1990),Action|Comedy,98,0.3456,2.7653,0.1114,0.2285,0.1817,0.2753,2183,2698,2406,515
38798,In Her Shoes (2005),Comedy|Drama,66,0.1547,3.197,0.3016,0.2282,0.2576,0.1988,2184,2456,2680,496
132,Jade (1995),Thriller,104,0.3707,2.6683,0.0854,0.228,0.171,0.2851,2185,2719,2367,534
48322,Jackass Number Two (2006),Comedy|Documentary,56,0.0675,3.3304,0.3876,0.2276,0.2916,0.1635,2186,2345,2789,603
71530,Surrogates (2009),Action|Sci-Fi|Thriller,60,0.1061,3.275,0.349,0.2276,0.2761,0.179,2186,2395,2733,547
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi,97,0.3409,2.7732,0.1142,0.2276,0.1822,0.2729,2186,2695,2412,509
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,114,0.4065,2.4693,0.0477,0.2271,0.1553,0.2988,2187,2763,2314,576
3426,Jungle Fever (1991),Drama|Romance,57,0.0785,3.3158,0.3754,0.2269,0.2863,0.1675,2188,2370,2773,585
5312,Murder by Numbers (2002),Crime|Thriller,72,0.1955,3.1181,0.2571,0.2263,0.2386,0.214,2189,2521,2635,446
1128,"Fog, The (1980)",Horror,76,0.2272,3.0592,0.2254,0.2263,0.2259,0.2267,2189,2556,2595,406
6058,Final Destination 2 (2003),Horror|Thriller,84,0.2768,2.9405,0.1751,0.226,0.2056,0.2463,2190,2615,2527,425
6743,Jungle Book (1942),Adventure|Fantasy,51,0.0107,3.402,0.4382,0.2244,0.3099,0.1389,2191,2274,2838,647
801,Harriet the Spy (1996),Children|Comedy,88,0.2954,2.892,0.1529,0.2241,0.1956,0.2526,2192,2640,2494,448
2328,Vampires (1998),Horror|Western,78,0.2423,3.0064,0.2037,0.223,0.2153,0.2307,2193,2588,2580,395
5303,Joe Versus the Volcano (1990),Comedy|Romance,89,0.3007,2.8652,0.1444,0.2225,0.1913,0.2538,2194,2657,2488,463
5900,Analyze That (2002),Comedy|Crime,101,0.3559,2.6832,0.0891,0.2225,0.1692,0.2759,2194,2724,2404,530
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,123,0.4341,2.0244,0.011,0.2225,0.1379,0.3072,2194,2817,2270,623
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,93,0.322,2.8011,0.1215,0.2218,0.1816,0.2619,2195,2699,2462,504
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",Horror,114,0.4065,2.3772,0.0361,0.2213,0.1472,0.2954,2196,2787,2324,591
187,Party Girl (1995),Comedy,50,0.0,3.41,0.4422,0.2211,0.3096,0.1327,2197,2277,2845,648
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,59,0.0948,3.2712,0.3475,0.2211,0.2717,0.1706,2197,2409,2764,567
650,Moll Flanders (1996),Drama,60,0.1061,3.25,0.3358,0.221,0.2669,0.175,2198,2423,2746,548
5139,"Bad News Bears, The (1976)",Comedy,60,0.1061,3.2417,0.3333,0.2197,0.2652,0.1743,2199,2428,2749,550
4488,Colors (1988),Action|Crime|Drama,53,0.0326,3.3585,0.4065,0.2196,0.2943,0.1448,2200,2336,2827,627
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,61,0.1161,3.2295,0.323,0.2196,0.2609,0.1782,2201,2444,2736,535
2261,One Crazy Summer (1986),Comedy,64,0.1387,3.1953,0.2997,0.2192,0.2514,0.187,2202,2478,2712,510
5040,Conan the Destroyer (1984),Action|Adventure|Fantasy,87,0.2928,2.8678,0.1453,0.2191,0.1896,0.2486,2203,2666,2513,463
1629,"MatchMaker, The (1997)",Comedy|Romance,62,0.1227,3.2177,0.3136,0.2181,0.2563,0.18,2204,2464,2729,525
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,96,0.3362,2.724,0.0998,0.218,0.1707,0.2653,2205,2721,2447,516
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,52,0.0229,3.3654,0.4118,0.2174,0.2951,0.1396,2206,2332,2836,630
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,51,0.0107,3.3824,0.424,0.2174,0.3,0.1347,2207,2320,2843,636
4372,Crazy/Beautiful (2001),Drama|Romance,70,0.1808,3.1143,0.2539,0.2174,0.232,0.2027,2207,2532,2668,461
2121,Cujo (1983),Horror|Thriller,89,0.3007,2.8371,0.1337,0.2172,0.1838,0.2506,2208,2690,2507,482
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,111,0.3955,2.3919,0.0383,0.2169,0.1454,0.2883,2209,2791,2351,582
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,103,0.365,2.5728,0.0687,0.2169,0.1576,0.2761,2210,2753,2403,543
1707,Home Alone 3 (1997),Children|Comedy,122,0.4306,1.8115,0.0031,0.2169,0.1314,0.3024,2210,2827,2293,617
2296,"Night at the Roxbury, A (1998)",Comedy,105,0.3754,2.5238,0.0581,0.2167,0.1533,0.2802,2211,2771,2390,560
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,67,0.1626,3.1418,0.2693,0.2159,0.2373,0.1946,2212,2524,2690,478
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,67,0.1626,3.1418,0.2693,0.2159,0.2373,0.1946,2212,2524,2690,478
4010,Brewster's Millions (1985),Comedy,74,0.2122,3.0473,0.2197,0.2159,0.2175,0.2144,2212,2581,2632,420
2337,Velvet Goldmine (1998),Drama,69,0.1748,3.1159,0.2558,0.2153,0.2315,0.1991,2213,2537,2678,465
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,62,0.1227,3.2097,0.3067,0.2147,0.2515,0.1779,2214,2477,2738,524
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,62,0.1227,3.2097,0.3067,0.2147,0.2515,0.1779,2214,2477,2738,524
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,98,0.3456,2.6582,0.0835,0.2145,0.1621,0.2669,2215,2742,2436,527
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,70,0.1808,3.1071,0.2476,0.2142,0.2276,0.2008,2216,2552,2673,457
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,74,0.2122,3.0405,0.2159,0.2141,0.2148,0.2133,2217,2590,2643,426
3388,Harry and the Hendersons (1987),Children|Comedy,96,0.3362,2.6927,0.0917,0.2139,0.165,0.2628,2218,2735,2458,517
5452,Look Who's Talking Now (1993),Children|Comedy|Romance,117,0.4153,2.0256,0.0113,0.2133,0.1325,0.2941,2219,2826,2328,607
6550,Johnny English (2003),Action|Comedy|Thriller,85,0.2831,2.8588,0.1431,0.2131,0.1851,0.2411,2220,2686,2546,466
1018,That Darn Cat! (1965),Children|Comedy|Mystery,67,0.1626,3.1194,0.2586,0.2106,0.2298,0.1914,2221,2543,2698,477
416,Bad Girls (1994),Western,92,0.3176,2.7391,0.1036,0.2106,0.1678,0.2534,2221,2728,2490,507
1897,High Art (1998),Drama|Romance,51,0.0107,3.3627,0.4099,0.2103,0.2901,0.1304,2222,2348,2852,630
1005,D3: The Mighty Ducks (1996),Children|Comedy,106,0.3792,2.4151,0.0414,0.2103,0.1427,0.2778,2222,2800,2399,578
2151,"Gods Must Be Crazy II, The (1989)",Comedy,76,0.2272,2.9803,0.1927,0.21,0.2031,0.2169,2223,2627,2622,404
271,Losing Isaiah (1995),Drama,58,0.0873,3.2414,0.3324,0.2098,0.2589,0.1608,2224,2453,2793,569
32598,Fever Pitch (2005),Comedy|Romance,53,0.0326,3.3302,0.387,0.2098,0.2807,0.139,2225,2385,2837,612
2165,Your Friends and Neighbors (1998),Comedy|Drama,53,0.0326,3.3302,0.387,0.2098,0.2807,0.139,2225,2385,2837,612
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,60,0.1061,3.2167,0.3126,0.2094,0.2507,0.168,2226,2480,2770,544
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,94,0.3271,2.6862,0.0904,0.2087,0.1614,0.2561,2227,2743,2481,516
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,64,0.1387,3.1562,0.2781,0.2084,0.2363,0.1805,2228,2527,2727,499
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,92,0.3176,2.7228,0.0992,0.2084,0.1647,0.2521,2229,2737,2497,508
4228,Heartbreakers (2001),Comedy|Crime|Romance,73,0.2034,3.0342,0.2131,0.2083,0.2102,0.2063,2230,2604,2661,431
4867,Riding in Cars with Boys (2001),Comedy|Drama,70,0.1808,3.0786,0.2354,0.2081,0.219,0.1972,2231,2576,2685,454
4744,Jeepers Creepers (2001),Horror,99,0.3503,2.5606,0.0656,0.2079,0.151,0.2649,2232,2775,2451,543
1726,"Postman, The (1997)",Action|Adventure|Drama|Sci-Fi,90,0.3076,2.7556,0.1077,0.2076,0.1676,0.2476,2233,2729,2517,496
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,61,0.1161,3.1885,0.2972,0.2067,0.2429,0.1705,2234,2505,2766,532
64,Two if by Sea (1996),Comedy|Romance,85,0.2831,2.8294,0.1296,0.2064,0.1757,0.2371,2235,2713,2560,478
6263,Basic (2003),Drama|Thriller|War,56,0.0675,3.2679,0.3449,0.2062,0.2617,0.1507,2236,2440,2815,579
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,80,0.2558,2.9,0.1566,0.2062,0.1864,0.2261,2236,2675,2597,439
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,113,0.4024,1.9956,0.01,0.2062,0.1277,0.2847,2236,2839,2369,603
3705,Bird on a Wire (1990),Action|Comedy|Romance,93,0.322,2.6828,0.0888,0.2054,0.1588,0.2521,2237,2751,2498,514
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,104,0.3707,2.3942,0.0389,0.2048,0.1384,0.2712,2238,2815,2420,577
742,Thinner (1996),Horror|Thriller,91,0.3136,2.7088,0.0954,0.2045,0.1609,0.2481,2239,2745,2515,506
1389,Jaws 3-D (1983),Action|Horror,113,0.4024,1.9381,0.0066,0.2045,0.1253,0.2836,2239,2842,2374,603
5524,Blue Crush (2002),Adventure|Drama|Romance,76,0.2272,2.9539,0.1814,0.2043,0.1952,0.2135,2240,2644,2640,404
68135,17 Again (2009),Comedy|Drama,66,0.1547,3.1136,0.2533,0.204,0.2237,0.1843,2241,2563,2717,476
4155,Sweet November (2001),Drama|Romance,73,0.2034,3.0068,0.204,0.2037,0.2038,0.2036,2242,2623,2665,423
4821,Joy Ride (2001),Adventure|Thriller,56,0.0675,3.2589,0.3396,0.2035,0.258,0.1491,2243,2454,2818,575
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,77,0.2338,2.9351,0.1723,0.2031,0.1908,0.2154,2244,2660,2628,416
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,100,0.3537,2.48,0.0521,0.2029,0.1426,0.2632,2245,2803,2456,558
704,"Quest, The (1996)",Action|Adventure,82,0.2649,2.8537,0.1406,0.2028,0.1779,0.2276,2246,2708,2592,462
313,"Swan Princess, The (1994)",Animation|Children,63,0.1309,3.1508,0.274,0.2024,0.2311,0.1738,2247,2540,2751,504
4368,Dr. Dolittle 2 (2001),Comedy,97,0.3409,2.5515,0.0631,0.202,0.1464,0.2575,2248,2788,2474,540
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,97,0.3409,2.5464,0.0612,0.201,0.1451,0.257,2249,2792,2476,543
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,78,0.2423,2.9038,0.1591,0.2007,0.1841,0.2174,2250,2689,2619,439
612,"Pallbearer, The (1996)",Comedy,83,0.2706,2.8253,0.1287,0.1996,0.1712,0.228,2251,2717,2590,466
2771,Brokedown Palace (1999),Drama,79,0.2495,2.8797,0.1485,0.199,0.1788,0.2192,2252,2706,2614,454
8977,Alexander (2004),Action|Adventure|Drama|War,89,0.3007,2.7079,0.0951,0.1979,0.1568,0.239,2253,2758,2552,505
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,93,0.322,2.5914,0.0734,0.1977,0.148,0.2475,2254,2783,2520,529
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,96,0.3362,2.5365,0.0587,0.1974,0.1419,0.2529,2255,2805,2492,550
4386,Cats & Dogs (2001),Children|Comedy,95,0.3311,2.5526,0.0634,0.1973,0.1437,0.2508,2256,2796,2505,540
78,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller,63,0.1309,3.127,0.263,0.197,0.2234,0.1705,2257,2564,2765,508
2084,Newsies (1992),Children|Musical,56,0.0675,3.2321,0.3249,0.1962,0.2476,0.1447,2258,2489,2828,570
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,91,0.3136,2.6264,0.0788,0.1962,0.1492,0.2431,2258,2778,2537,520
4132,Mannequin (1987),Comedy|Romance,92,0.3176,2.5978,0.0747,0.1962,0.1476,0.2448,2258,2785,2532,527
2456,"Fly II, The (1989)",Horror|Sci-Fi,102,0.361,2.3431,0.0314,0.1962,0.1303,0.2621,2258,2832,2460,574
33834,Land of the Dead (2005),Action|Horror|Thriller,54,0.0452,3.2685,0.3462,0.1957,0.2559,0.1355,2259,2465,2842,583
569,Little Big League (1994),Comedy|Drama,79,0.2495,2.8544,0.1409,0.1952,0.1735,0.2169,2260,2715,2621,455
8866,Wimbledon (2004),Comedy|Romance,60,0.1061,3.1667,0.2837,0.1949,0.2304,0.1594,2261,2541,2796,535
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror|Thriller,102,0.361,2.3137,0.0289,0.1949,0.1285,0.2613,2261,2836,2463,575
3997,Dungeons & Dragons (2000),Adventure|Fantasy,107,0.3836,1.9019,0.0063,0.1949,0.1195,0.2704,2261,2856,2423,595
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,94,0.3271,2.5479,0.0621,0.1946,0.1416,0.2476,2262,2806,2518,544
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,97,0.3409,2.4691,0.0474,0.1941,0.1354,0.2528,2263,2818,2493,555
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,83,0.2706,2.7892,0.1174,0.194,0.1633,0.2246,2264,2740,2598,476
93,Vampire in Brooklyn (1995),Comedy|Horror|Romance,98,0.3456,2.4286,0.0424,0.194,0.1333,0.2546,2264,2825,2486,561
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,74,0.2122,2.9392,0.1742,0.1932,0.1856,0.2008,2265,2680,2674,415
4572,Black Rain (1989),Action|Crime|Drama,59,0.0948,3.178,0.2903,0.1926,0.2317,0.1535,2266,2535,2808,542
4757,Rock Star (2001),Comedy|Drama|Musical,66,0.1547,3.0682,0.2298,0.1922,0.2073,0.1772,2267,2611,2740,473
1983,Halloween II (1981),Horror,91,0.3136,2.5824,0.0703,0.1919,0.1433,0.2406,2268,2798,2548,530
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,106,0.3792,1.8302,0.0035,0.1913,0.1162,0.2664,2269,2862,2440,593
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,93,0.322,2.543,0.0603,0.1911,0.1388,0.2435,2270,2814,2535,544
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,95,0.3311,2.4789,0.0512,0.1911,0.1352,0.2471,2270,2819,2521,549
3004,"Bachelor, The (1999)",Comedy|Romance,90,0.3076,2.5944,0.0741,0.1908,0.1441,0.2375,2271,2795,2559,524
42011,Fun with Dick and Jane (2005),Comedy|Crime,71,0.1899,2.9789,0.1911,0.1905,0.1908,0.1903,2272,2661,2701,429
1752,Hard Rain (1998),Action|Crime|Thriller,88,0.2954,2.6705,0.0857,0.1905,0.1486,0.2325,2272,2779,2574,507
2148,House (1986),Comedy|Fantasy|Horror,66,0.1547,3.0606,0.226,0.1904,0.2046,0.1761,2273,2621,2745,472
6238,Green Card (1990),Comedy|Drama|Romance,73,0.2034,2.9452,0.1773,0.1904,0.1852,0.1956,2273,2685,2688,415
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical,58,0.0873,3.181,0.2928,0.1901,0.2312,0.1489,2274,2538,2819,545
1862,Species II (1998),Horror|Sci-Fi,103,0.365,2.1068,0.0151,0.1901,0.1201,0.26,2274,2854,2466,580
